Time (ms),Membrane Potential (mV),Intracellular Ca2+ (mM),ATP,I_Kir61 (pA),I_TRPC1 (pA),I_CaCC (pA),I_CaL (pA),d_inf,f_inf
129.4129412941294,-93.58184493407258,0.08195585364865236,4.4,0.008019835576143068,-0.0,-0.007963936196723063,-3.1566674854962297e-09,1.5234577742221562e-06,0.9993499253835507
129.5129512951295,-93.58185070532538,0.08195523274485156,4.4,0.00801930119527135,-0.0,-0.007963885170960056,-3.15666465575591e-09,1.5234563652089356e-06,0.9993499259939119
129.6129612961296,-93.58185642093568,0.08195461760525459,4.4,0.008018771966458827,-0.0,-0.007963834618488012,-3.156661853300531e-09,1.5234549697817514e-06,0.9993499265983883
129.7129712971297,-93.58186208090352,0.08195400822986147,4.4,0.008018247889703824,-0.0,-0.007963784539310285,-3.1566590781299843e-09,1.5234535879405505e-06,0.9993499271969793
129.8129812981298,-93.5818676852289,0.0819534046186722,4.4,0.008017728965008606,-0.0,-0.007963734933430198,-3.156656330244203e-09,1.5234522196852983e-06,0.9993499277896852
129.9129912991299,-93.5818732339118,0.08195280677168677,4.4,0.008017215192378037,-0.0,-0.007963685800851028,-3.1566536096431336e-09,1.5234508650159664e-06,0.9993499283765063
130.01300130013001,-93.58187872695225,0.08195221468890518,4.4,0.008016706571809069,-0.0,-0.00796363714157604,-3.156650916326673e-09,1.5234495239325025e-06,0.999349928957442
130.11301130113011,-93.58188416435021,0.08195162837032743,4.4,0.00801620310331047,-0.0,-0.007963588955608447,-3.1566482502947907e-09,1.5234481964348894e-06,0.9993499295324928
130.21302130213022,-93.58188954610571,0.08195104781595354,4.4,0.008015704786880464,-0.0,-0.00796354124295145,-3.1566456115473993e-09,1.5234468825230836e-06,0.9993499301016585
130.31303130313032,-93.58189487221875,0.0819504730257835,4.4,0.008015211622521196,-0.0,-0.007963494003608206,-3.1566430000844184e-09,1.5234455821970445e-06,0.999349930664939
130.41304130413042,-93.58190014268934,0.08194990399981729,4.4,0.008014723610234793,-0.0,-0.007963447237581845,-3.156640415905789e-09,1.52344429545674e-06,0.9993499312223345
130.51305130513052,-93.58190535751743,0.08194934073805492,4.4,0.008014240750025988,-0.0,-0.007963400944875465,-3.1566378590114538e-09,1.523443022302141e-06,0.9993499317738452
130.61306130613062,-93.58191051670306,0.0819487832404964,4.4,0.008013763041894231,-0.0,-0.007963355125492129,-3.1566353294013413e-09,1.5234417627332112e-06,0.9993499323194707
130.71307130713072,-93.58191562024622,0.08194823150714171,4.4,0.008013290485842893,-0.0,-0.007963309779434878,-3.156632827075386e-09,1.5234405167499163e-06,0.9993499328592113
130.81308130813082,-93.58192066814692,0.0819476855379909,4.4,0.008012823081872698,-0.0,-0.00796326490670671,-3.1566303520335125e-09,1.523439284352218e-06,0.9993499333930669
130.91309130913092,-93.58192566040515,0.08194714533304391,4.4,0.008012360829986975,-0.0,-0.007963220507310603,-3.156627904275672e-09,1.523438065540091e-06,0.9993499339210375
131.013101310131,-93.5819305970209,0.08194661089230076,4.4,0.008011903730187713,-0.0,-0.00796317658124949,-3.1566254838018017e-09,1.5234368603135032e-06,0.9993499344431231
131.1131113111311,-93.5819354779942,0.08194608221576145,4.4,0.008011451782475566,-0.0,-0.007963133128526288,-3.1566230906118226e-09,1.523435668672414e-06,0.9993499349593238
131.2131213121312,-93.58194030332501,0.08194555930342601,4.4,0.0080110049868538,-0.0,-0.007963090149143873,-3.1566207247056854e-09,1.523434490616797e-06,0.9993499354696396
131.3131313131313,-93.58194507301339,0.08194504215529438,4.4,0.008010563343321706,-0.0,-0.007963047643105091,-3.1566183860833195e-09,1.5234333261466177e-06,0.9993499359740703
131.4131413141314,-93.58194978905479,0.08194453057367447,4.4,0.008010126667112647,-0.0,-0.007963005594188012,-3.156616073766254e-09,1.523432174774664e-06,0.9993499364728272
131.5131513151315,-93.58195446970795,0.08194402274969678,4.4,0.008009693267582753,-0.0,-0.007962963853939733,-3.156613778802034e-09,1.5234310320432396e-06,0.9993499369678412
131.6131613161316,-93.58195911937743,0.0819435182470093,4.4,0.00800926273689859,-0.0,-0.007962922386550182,-3.1566114990310294e-09,1.523429896877e-06,0.999349937459578
131.7131713171317,-93.58196373806322,0.08194301706561201,4.4,0.008008835075061194,-0.0,-0.007962881192020932,-3.1566092344532046e-09,1.5234287692759262e-06,0.999349937948038
131.8131813181318,-93.58196832576535,0.08194251920550488,4.4,0.008008410282070277,-0.0,-0.007962840270353553,-3.15660698506852e-09,1.5234276492399982e-06,0.9993499384332208
131.9131913191319,-93.58197288248375,0.08194202466668796,4.4,0.0080079883579308,-0.0,-0.007962799621549601,-3.1566047508769714e-09,1.523426536769213e-06,0.9993499389151269
132.013201320132,-93.5819774082185,0.08194153344916123,4.4,0.008007569302638516,-0.0,-0.007962759245610636,-3.156602531878492e-09,1.5234254318635382e-06,0.9993499393937556
132.1132113211321,-93.58198190296955,0.08194104555292468,4.4,0.008007153116199693,-0.0,-0.007962719142538183,-3.1566003280730787e-09,1.52342433452297e-06,0.9993499398691074
132.2132213221322,-93.58198636673691,0.08194056097797832,4.4,0.008006739798611382,-0.0,-0.007962679312333774,-3.156598139460677e-09,1.5234232447474822e-06,0.9993499403411821
132.3132313231323,-93.58199079952058,0.08194007972432216,4.4,0.008006329349877208,-0.0,-0.007962639754998928,-3.156595966041273e-09,1.523422162537066e-06,0.9993499408099799
132.4132413241324,-93.58199520132058,0.08193960179195617,4.4,0.00800592176999552,-0.0,-0.007962600470535153,-3.1565938078148233e-09,1.5234210878917e-06,0.9993499412755007
132.5132513251325,-93.58199957213688,0.08193912718088037,4.4,0.00800551705896993,-0.0,-0.007962561458943944,-3.156591664781302e-09,1.5234200208113708e-06,0.9993499417377443
132.6132613261326,-93.58200391196951,0.08193865589109475,4.4,0.008005115216798777,-0.0,-0.007962522720226786,-3.1565895369406756e-09,1.5234189612960606e-06,0.9993499421967112
132.7132713271327,-93.58200822081842,0.08193818792259934,4.4,0.008004716243486972,-0.0,-0.007962484254385156,-3.156587424292925e-09,1.5234179093457607e-06,0.9993499426524008
132.8132813281328,-93.58201249868368,0.0819377232753941,4.4,0.00800432013903021,-0.0,-0.007962446061420523,-3.1565853268379952e-09,1.5234168649604425e-06,0.9993499431048136
132.9132913291329,-93.58201674556523,0.08193726194947905,4.4,0.008003926903434705,-0.0,-0.007962408141334332,-3.1565832445758836e-09,1.5234158281401038e-06,0.9993499435539493
133.013301330133,-93.5820209614631,0.0819368039448542,4.4,0.00800353653669745,-0.0,-0.007962370494128039,-3.156581177506543e-09,1.5234147988847206e-06,0.9993499439998083
133.1133113311331,-93.58202514637729,0.08193634926151952,4.4,0.0080031490388207,-0.0,-0.007962333119803074,-3.1565791256299444e-09,1.5234137771942784e-06,0.99934994444239
133.2133213321332,-93.5820293003078,0.08193589789947503,4.4,0.008002764409805381,-0.0,-0.007962296018360859,-3.1565770889460573e-09,1.5234127630687616e-06,0.9993499448816949
133.3133313331333,-93.5820334232546,0.08193544985872074,4.4,0.00800238264965374,-0.0,-0.007962259189802808,-3.1565750674548695e-09,1.523411756508163e-06,0.9993499453177228
133.4133413341334,-93.58203751521773,0.08193500513925664,4.4,0.008002003758364051,-0.0,-0.007962222634130328,-3.156573061156329e-09,1.523410757512457e-06,0.9993499457504739
133.5133513351335,-93.58204157619717,0.08193456374108271,4.4,0.008001627735939864,-0.0,-0.007962186351344807,-3.156571070050424e-09,1.523409766081637e-06,0.9993499461799477
133.6133613361336,-93.58204560619292,0.08193412566419898,4.4,0.008001254582380754,-0.0,-0.007962150341447625,-3.1565690941371147e-09,1.5234087822156825e-06,0.9993499466061447
133.7133713371337,-93.58204960520499,0.08193369090860543,4.4,0.008000884297687628,-0.0,-0.007962114604440159,-3.1565671334163786e-09,1.5234078059145819e-06,0.999349947029065
133.8133813381338,-93.58205357323337,0.08193325947430208,4.4,0.008000516881861366,-0.0,-0.00796207914032377,-3.1565651878881875e-09,1.52340683717832e-06,0.9993499474487083
133.9133913391339,-93.58205751027806,0.08193283136128891,4.4,0.008000152334902854,-0.0,-0.00796204394909981,-3.156563257552506e-09,1.5234058760068803e-06,0.9993499478650745
134.013401340134,-93.58206141633907,0.08193240656956594,4.4,0.007999790656812965,-0.0,-0.007962009030769617,-3.1565613424093135e-09,1.5234049224002512e-06,0.9993499482781637
134.1134113411341,-93.58206529141638,0.08193198509913313,4.4,0.00799943184759388,-0.0,-0.007961974385334518,-3.156559442458587e-09,1.5234039763584204e-06,0.9993499486879762
134.2134213421342,-93.58206913551003,0.08193156694999054,4.4,0.007999075907243833,-0.0,-0.00796194001279584,-3.156557557700284e-09,1.5234030378813668e-06,0.9993499490945117
134.3134313431343,-93.58207294861997,0.08193115212213811,4.4,0.007998722835766308,-0.0,-0.007961905913154887,-3.1565556881343927e-09,1.523402106969084e-06,0.9993499494977703
134.4134413441344,-93.58207673074624,0.08193074061557588,4.4,0.00799837263315952,-0.0,-0.007961872086412962,-3.1565538337608744e-09,1.5234011836215524e-06,0.999349949897752
134.5134513451345,-93.58208048188881,0.08193033243030384,4.4,0.007998025299426937,-0.0,-0.00796183853257135,-3.15655199457971e-09,1.5234002678387616e-06,0.999349950294457
134.6134613461346,-93.5820842020477,0.08192992756632199,4.4,0.007997680834568081,-0.0,-0.007961805251631331,-3.156550170590873e-09,1.5233993596206977e-06,0.9993499506878849
134.7134713471347,-93.5820878912229,0.08192952602363031,4.4,0.007997339238583779,-0.0,-0.007961772243594172,-3.1565483617943268e-09,1.523398458967344e-06,0.9993499510780358
134.81348134813481,-93.58209154941441,0.08192912780222884,4.4,0.00799700051147485,-0.0,-0.007961739508461133,-3.156546568190056e-09,1.5233975658786904e-06,0.9993499514649099
134.91349134913492,-93.58209517662225,0.08192873290211755,4.4,0.0079966646532421,-0.0,-0.007961707046233456,-3.1565447897780343e-09,1.5233966803547236e-06,0.9993499518485073
135.01350135013502,-93.5820987728464,0.08192834132329645,4.4,0.007996331663886344,-0.0,-0.007961674856912385,-3.156543026558234e-09,1.5233958023954298e-06,0.9993499522288275
135.11351135113512,-93.58210233808684,0.08192795306576553,4.4,0.007996001543409691,-0.0,-0.007961642940499137,-3.1565412785306305e-09,1.5233949320007968e-06,0.999349952605871
135.21352135213522,-93.58210587234362,0.0819275681295248,4.4,0.007995674291810305,-0.0,-0.007961611296994936,-3.1565395456951885e-09,1.5233940691708055e-06,0.9993499529796378
135.31353135313532,-93.5821093756167,0.08192718651457426,4.4,0.0079953499090916,-0.0,-0.00796157992640098,-3.156537828051904e-09,1.523393213905454e-06,0.9993499533501276
135.41354135413542,-93.5821128479061,0.0819268082209139,4.4,0.007995028395251723,-0.0,-0.007961548828718473,-3.15653612560073e-09,1.5233923662047191e-06,0.9993499537173404
135.51355135513552,-93.58211628921181,0.08192643324854375,4.4,0.007994709750294076,-0.0,-0.00796151800394859,-3.1565344383416534e-09,1.523391526068593e-06,0.9993499540812764
135.61356135613562,-93.58211969953383,0.08192606159746377,4.4,0.007994393974218111,-0.0,-0.007961487452092512,-3.1565327662746567e-09,1.5233906934970666e-06,0.9993499544419358
135.71357135713572,-93.58212307887219,0.08192569326767397,4.4,0.007994081067023266,-0.0,-0.007961457173151403,-3.1565311093996917e-09,1.5233898684901161e-06,0.9993499547993182
135.8135813581358,-93.58212642722683,0.08192532825917438,4.4,0.007993771028714243,-0.0,-0.00796142716712641,-3.1565294677167672e-09,1.5233890510477456e-06,0.9993499551534236
135.9135913591359,-93.5821297445978,0.08192496657196496,4.4,0.007993463859287833,-0.0,-0.00796139743401868,-3.156527841225835e-09,1.5233882411699295e-06,0.9993499555042523
136.013601360136,-93.58213303098508,0.08192460820604573,4.4,0.007993159558746094,-0.0,-0.007961367973829346,-3.1565262299268797e-09,1.5233874388566612e-06,0.9993499558518042
136.1136113611361,-93.58213628638867,0.0819242531614167,4.4,0.007992858127089752,-0.0,-0.007961338786559533,-3.1565246338198795e-09,1.5233866441079287e-06,0.9993499561960792
136.2136213621362,-93.58213951080857,0.08192390143807785,4.4,0.007992559564320849,-0.0,-0.007961309872210342,-3.1565230529048126e-09,1.5233858569237202e-06,0.9993499565370776
136.3136313631363,-93.5821427042448,0.08192355303602918,4.4,0.007992263870437468,-0.0,-0.007961281230782886,-3.1565214871816463e-09,1.5233850773040207e-06,0.9993499568747989
136.4136413641364,-93.58214586669732,0.08192320795527071,4.4,0.007991971045444265,-0.0,-0.007961252862278249,-3.156519936650374e-09,1.5233843052488246e-06,0.9993499572092435
136.5136513651365,-93.58214899816618,0.08192286619580241,4.4,0.007991681089336681,-0.0,-0.007961224766697516,-3.1565184013109536e-09,1.5233835407581126e-06,0.9993499575404112
136.6136613661366,-93.58215209865133,0.0819225277576243,4.4,0.007991394002119357,-0.0,-0.007961196944041753,-3.156516881163382e-09,1.5233827838318804e-06,0.9993499578683024
136.7136713671367,-93.58215516815281,0.08192219264073641,4.4,0.00799110978379167,-0.0,-0.007961169394312026,-3.156515376207624e-09,1.5233820344701121e-06,0.9993499581929166
136.8136813681368,-93.58215820667058,0.08192186084513868,4.4,0.007990828434355612,-0.0,-0.007961142117509376,-3.156513886443675e-09,1.5233812926728046e-06,0.9993499585142539
136.9136913691369,-93.5821612142047,0.08192153237083113,4.4,0.007990549953807914,-0.0,-0.007961115113634851,-3.1565124118714813e-09,1.5233805584399304e-06,0.9993499588323145
137.013701370137,-93.58216419075511,0.0819212072178138,4.4,0.007990274342154508,-0.0,-0.00796108838268947,-3.1565109524910596e-09,1.5233798317714974e-06,0.9993499591470982
137.1137113711371,-93.58216713632184,0.08192088538608663,4.4,0.007990001599392105,-0.0,-0.007961061924674256,-3.1565095083023557e-09,1.5233791126674788e-06,0.9993499594586053
137.2137213721372,-93.58217005090488,0.08192056687564965,4.4,0.007989731725523993,-0.0,-0.007961035739590217,-3.1565080793053776e-09,1.5233784011278776e-06,0.9993499597668356
137.3137313731373,-93.58217293450424,0.08192025168650288,4.4,0.007989464720548187,-0.0,-0.007961009827438354,-3.15650666550008e-09,1.5233776971526715e-06,0.999349960071789
137.4137413741374,-93.5821757871199,0.08191993981864627,4.4,0.007989200584469275,-0.0,-0.007960984188219642,-3.1565052668864724e-09,1.5233770007418646e-06,0.9993499603734655
137.5137513751375,-93.58217860875189,0.08191963127207987,4.4,0.007988939317282628,-0.0,-0.007960958821935071,-3.1565038834644958e-09,1.523376311895427e-06,0.9993499606718654
137.6137613761376,-93.58218139940018,0.08191932604680364,4.4,0.007988680918992819,-0.0,-0.0079609337285856,-3.156502515234157e-09,1.523375630613362e-06,0.9993499609669887
137.7137713771377,-93.5821841590648,0.08191902414281761,4.4,0.007988425389599154,-0.0,-0.007960908908172184,-3.1565011621954314e-09,1.5233749568956572e-06,0.9993499612588351
137.8137813781378,-93.5821868877457,0.08191872556012177,4.4,0.007988172729103559,-0.0,-0.00796088436069577,-3.1564998243483036e-09,1.5233742907423045e-06,0.9993499615474046
137.9137913791379,-93.58218958735324,0.08191843010208429,4.4,0.007987922760621505,-0.0,-0.007960860070007464,-3.1564985007561402e-09,1.5233736316869256e-06,0.9993499618328996
138.013801380138,-93.5821922679419,0.08191813673375269,4.4,0.00798767455316267,-0.0,-0.007960835951104955,-3.156497186489298e-09,1.5233729772749073e-06,0.9993499621163829
138.1138113811381,-93.58219493097302,0.08191784530471366,4.4,0.007987427971417715,-0.0,-0.007960811991634998,-3.156495880831296e-09,1.523372327149492e-06,0.9993499623980096
138.2138213821382,-93.58219757644653,0.08191755581496721,4.4,0.007987183015390918,-0.0,-0.007960788191598124,-3.1564945837821496e-09,1.5233716813106872e-06,0.9993499626777792
138.3138313831383,-93.58220020436248,0.08191726826451334,4.4,0.007986939685079986,-0.0,-0.007960764550994865,-3.1564932953418274e-09,1.5233710397584771e-06,0.9993499629556921
138.4138413841384,-93.58220281472084,0.08191698265335204,4.4,0.00798669798048656,-0.0,-0.007960741069825741,-3.156492015510323e-09,1.523370402492859e-06,0.999349963231748
138.5138513851385,-93.58220540752164,0.08191669898148331,4.4,0.007986457901609656,-0.0,-0.007960717748091277,-3.156490744287627e-09,1.5233697695138272e-06,0.999349963505947
138.6138613861386,-93.58220798276486,0.08191641724890715,4.4,0.007986219448450915,-0.0,-0.007960694585791989,-3.156489481673734e-09,1.523369140821379e-06,0.999349963778289
138.7138713871387,-93.5822105404505,0.08191613745562358,4.4,0.007985982621009345,-0.0,-0.007960671582928397,-3.15648822766863e-09,1.5233685164155067e-06,0.9993499640487745
138.8138813881388,-93.58221308057857,0.08191585960163257,4.4,0.007985747419286586,-0.0,-0.007960648739501001,-3.1564869822723023e-09,1.5233678962962052e-06,0.9993499643174028
138.9138913891389,-93.58221560314907,0.08191558368693415,4.4,0.007985513843281642,-0.0,-0.007960626055510319,-3.156485745484737e-09,1.5233672804634661e-06,0.9993499645841745
139.013901390139,-93.58221810816198,0.08191530971152829,4.4,0.007985281892996143,-0.0,-0.007960603530956848,-3.1564845173059386e-09,1.5233666689172925e-06,0.9993499648490891
139.1139113911391,-93.58222059561733,0.081915037675415,4.4,0.007985051568429088,-0.0,-0.007960581165841094,-3.1564832977358826e-09,1.5233660616576712e-06,0.9993499651121469
139.2139213921392,-93.58222306551508,0.08191476757859431,4.4,0.007984822869583429,-0.0,-0.007960558960163544,-3.156482086774574e-09,1.523365458684605e-06,0.9993499653733479
139.3139313931393,-93.58222551785528,0.08191449942106618,4.4,0.007984595796455522,-0.0,-0.007960536913924704,-3.1564808844219814e-09,1.5233648599980782e-06,0.9993499656326921
139.4139413941394,-93.5822279526379,0.08191423320283062,4.4,0.007984370349048309,-0.0,-0.007960515027125054,-3.1564796906781114e-09,1.5233642655980937e-06,0.9993499658901792
139.51395139513951,-93.58223036986294,0.08191396892388764,4.4,0.007984146527360783,-0.0,-0.007960493299765083,-3.156478505542944e-09,1.5233636754846413e-06,0.9993499661458095
139.61396139613962,-93.58223276953039,0.08191370658423723,4.4,0.007983924331395876,-0.0,-0.007960471731845272,-3.1564773290164903e-09,1.5233630896577265e-06,0.9993499663995831
139.71397139713972,-93.58223515164029,0.08191344618387941,4.4,0.007983703761149947,-0.0,-0.007960450323366106,-3.1564761610987085e-09,1.5233625081173283e-06,0.9993499666514997
139.81398139813982,-93.58223751619259,0.08191318772281414,4.4,0.00798348481662724,-0.0,-0.007960429074328052,-3.156475001789623e-09,1.5233619308634583e-06,0.9993499669015595
139.91399139913992,-93.58223986318733,0.08191293120104146,4.4,0.007983267497825425,-0.0,-0.007960407984731585,-3.1564738510892e-09,1.5233613578961e-06,0.9993499671497625
140.01400140014002,-93.58224219262448,0.08191267661856136,4.4,0.007983051804746108,-0.0,-0.007960387054577179,-3.1564727089974425e-09,1.5233607892152548e-06,0.9993499673961086
140.11401140114012,-93.58224450450408,0.08191242397537382,4.4,0.007982837737386953,-0.0,-0.007960366283865294,-3.1564715755143252e-09,1.5233602248209098e-06,0.9993499676405978
140.21402140214022,-93.58224679882608,0.08191217327147887,4.4,0.0079826252957522,-0.0,-0.007960345672596389,-3.156470450639865e-09,1.523359664713073e-06,0.9993499678832304
140.31403140314032,-93.58224907559051,0.08191192450687648,4.4,0.007982414479839505,-0.0,-0.007960325220770925,-3.156469334374025e-09,1.5233591088917268e-06,0.9993499681240057
140.41404140414042,-93.58225133479736,0.08191167768156667,4.4,0.00798220528965047,-0.0,-0.007960304928389356,-3.1564682267168206e-09,1.5233585573568772e-06,0.9993499683629247
140.51405140514052,-93.58225357644665,0.08191143279554944,4.4,0.007981997725184061,-0.0,-0.007960284795452133,-3.1564671276682235e-09,1.5233580101085113e-06,0.9993499685999865
140.6140614061406,-93.58225580053835,0.08191118984882477,4.4,0.00798179178644188,-0.0,-0.007960264821959703,-3.1564660372282366e-09,1.5233574671466297e-06,0.9993499688351914
140.7140714071407,-93.58225800707248,0.0819109488413927,4.4,0.00798158747342289,-0.0,-0.007960245007912507,-3.1564649553968406e-09,1.523356928471223e-06,0.9993499690685397
140.8140814081408,-93.58226019604903,0.08191070977325318,4.4,0.007981384786128686,-0.0,-0.007960225353310988,-3.1564638821740383e-09,1.5233563940822917e-06,0.999349969300031
140.9140914091409,-93.58226236746802,0.08191047264440625,4.4,0.007981183724558224,-0.0,-0.007960205858155584,-3.156462817559808e-09,1.5233558639798257e-06,0.9993499695296656
141.014101410141,-93.58226452132942,0.08191023745485189,4.4,0.007980984288713093,-0.0,-0.007960186522446722,-3.156461761554157e-09,1.5233553381638288e-06,0.9993499697574433
141.1141114111411,-93.58226665763326,0.08191000420459009,4.4,0.007980786478592253,-0.0,-0.00796016734618484,-3.1564607141570583e-09,1.5233548166342857e-06,0.9993499699833641
141.2141214121412,-93.5822687763795,0.08190977289362089,4.4,0.007980590294198602,-0.0,-0.007960148329370356,-3.156459675368528e-09,1.523354299391206e-06,0.9993499702074281
141.3141314131413,-93.58227087756818,0.08190954352194425,4.4,0.007980395735528459,-0.0,-0.007960129472003696,-3.15645864518853e-09,1.523353786434571e-06,0.9993499704296354
141.4141414141414,-93.58227296119927,0.08190931608956019,4.4,0.007980202802586036,-0.0,-0.007960110774085276,-3.156457623617078e-09,1.5233532777643879e-06,0.9993499706499855
141.5141514151415,-93.5822750272728,0.0819090905964687,4.4,0.007980011495367648,-0.0,-0.007960092235615519,-3.156456610654144e-09,1.5233527733806411e-06,0.9993499708684792
141.6141614161416,-93.58227707578874,0.08190886704266978,4.4,0.007979821813877503,-0.0,-0.007960073856594828,-3.156455606299744e-09,1.5233522732833402e-06,0.9993499710851159
141.7141714171417,-93.58227910674712,0.08190864542816345,4.4,0.007979633758111912,-0.0,-0.007960055637023617,-3.1564546105538395e-09,1.5233517774724646e-06,0.9993499712998959
141.8141814181418,-93.58228112014791,0.0819084257529497,4.4,0.007979447328075073,-0.0,-0.007960037576902286,-3.156453623416454e-09,1.5233512859480263e-06,0.999349971512819
141.9141914191419,-93.58228311599113,0.0819082080170285,4.4,0.007979262523764616,-0.0,-0.007960019676231238,-3.1564526448875567e-09,1.5233507987100103e-06,0.9993499717238852
142.014201420142,-93.58228509427677,0.08190799222039988,4.4,0.0079790793451821,-0.0,-0.00796000193501087,-3.156451674967152e-09,1.523350315758418e-06,0.9993499719330946
142.1142114211421,-93.58228705500485,0.08190777836306384,4.4,0.007978897792325149,-0.0,-0.007959984353241583,-3.1564507136552154e-09,1.5233498370932373e-06,0.9993499721404472
142.2142214221422,-93.58228899817534,0.08190756644502038,4.4,0.007978717865197953,-0.0,-0.007959966930923759,-3.1564497609517593e-09,1.5233493627144746e-06,0.9993499723459428
142.3142314231423,-93.58229092378826,0.0819073564662695,4.4,0.007978539563798126,-0.0,-0.007959949668057789,-3.156448816856762e-09,1.5233488926221184e-06,0.9993499725495819
142.4142414241424,-93.5822928318436,0.08190714842681117,4.4,0.007978362888127227,-0.0,-0.007959932564644051,-3.1564478813702303e-09,1.523348426816172e-06,0.9993499727513641
142.5142514251425,-93.58229472234137,0.08190694232664543,4.4,0.00797818783818418,-0.0,-0.007959915620682935,-3.1564469544921355e-09,1.5233479652966215e-06,0.9993499729512895
142.6142614261426,-93.58229659528155,0.08190673816577228,4.4,0.007978014413971855,-0.0,-0.007959898836174805,-3.1564460362224973e-09,1.523347508063476e-06,0.999349973149358
142.7142714271427,-93.58229845066418,0.08190653594419167,4.4,0.007977842615485224,-0.0,-0.007959882211120047,-3.1564451265612756e-09,1.5233470551167158e-06,0.9993499733455699
142.8142814281428,-93.58230028848921,0.08190633566190365,4.4,0.0079776724427311,-0.0,-0.007959865745519018,-3.1564442255084944e-09,1.523346606456353e-06,0.9993499735399247
142.9142914291429,-93.58230210875668,0.08190613731890821,4.4,0.007977503895704447,-0.0,-0.007959849439372094,-3.156443333064127e-09,1.523346162082373e-06,0.9993499737324228
143.014301430143,-93.58230391146657,0.08190594091520534,4.4,0.007977336974408132,-0.0,-0.007959833292679632,-3.15644244922817e-09,1.523345721994775e-06,0.9993499739230642
143.1143114311431,-93.58230569661887,0.08190574645079506,4.4,0.007977171678842382,-0.0,-0.00795981730544199,-3.156441574000621e-09,1.5233452861935574e-06,0.9993499741118488
143.2143214321432,-93.58230746421361,0.08190555392567735,4.4,0.007977008009006099,-0.0,-0.007959801477659526,-3.1564407073814625e-09,1.523344854678712e-06,0.9993499742987765
143.3143314331433,-93.58230921425078,0.0819053633398522,4.4,0.00797684596489951,-0.0,-0.007959785809332593,-3.1564398493706933e-09,1.5233444274502372e-06,0.9993499744838472
143.4143414341434,-93.58231094673036,0.08190517469331962,4.4,0.007976685546525468,-0.0,-0.00795977030046153,-3.1564389999683186e-09,1.5233440045081351e-06,0.9993499746670615
143.5143514351435,-93.58231266165237,0.08190498798607962,4.4,0.007976526753881557,-0.0,-0.00795975495104669,-3.1564381591743104e-09,1.5233435858523937e-06,0.9993499748484187
143.6143614361436,-93.5823143590168,0.08190480321813222,4.4,0.007976369586967994,-0.0,-0.007959739761088415,-3.1564373269886724e-09,1.5233431714830126e-06,0.9993499750279191
143.7143714371437,-93.58231603882366,0.08190462038947736,4.4,0.007976214045786311,-0.0,-0.007959724730587037,-3.1564365034114017e-09,1.5233427613999907e-06,0.9993499752055629
143.8143814381438,-93.58231770107294,0.0819044395001151,4.4,0.007976060130336714,-0.0,-0.007959709859542892,-3.156435688442485e-09,1.523342355603322e-06,0.9993499753813498
143.9143914391439,-93.58231934576466,0.08190426055004539,4.4,0.007975907840616784,-0.0,-0.00795969514795631,-3.156434882081911e-09,1.523341954093e-06,0.99934997555528
144.014401440144,-93.58232097289877,0.08190408353926827,4.4,0.00797575717663199,-0.0,-0.007959680595827618,-3.1564340843296954e-09,1.523341556869033e-06,0.9993499757273533
144.1144114411441,-93.58232258247534,0.08190390846778374,4.4,0.007975608138375959,-0.0,-0.007959666203157145,-3.156433295185792e-09,1.5233411639313977e-06,0.9993499758975699
144.21442144214421,-93.58232417449432,0.08190373533559177,4.4,0.007975460725854155,-0.0,-0.0079596519699452,-3.1564325146502335e-09,1.5233407752801099e-06,0.9993499760659296
144.31443144314431,-93.58232574900256,0.0819035641374601,4.4,0.007975314934727109,-0.0,-0.007959637895761781,-3.156431742700032e-09,1.5233403909037235e-06,0.9993499762324375
144.41444144414442,-93.58232731037666,0.08190339438453433,4.4,0.00797517035974743,-0.0,-0.007959623940401676,-3.1564309771894304e-09,1.5233400097338033e-06,0.9993499763975564
144.51445144514452,-93.58232886148106,0.08190322575685555,4.4,0.007975026735680695,-0.0,-0.007959610077550272,-3.156430216714037e-09,1.5233396310710629e-06,0.9993499765615893
144.61446144614462,-93.5823304023158,0.08190305825442382,4.4,0.007974884062524381,-0.0,-0.007959596307207757,-3.1564294612738326e-09,1.523339254915492e-06,0.9993499767245358
144.71447144714472,-93.58233193288088,0.08190289187723908,4.4,0.007974742340279924,-0.0,-0.0079595826293743,-3.1564287108688203e-09,1.5233388812670915e-06,0.9993499768863968
144.81448144814482,-93.5823334531763,0.08190272662530136,4.4,0.007974601568944797,-0.0,-0.007959569044050086,-3.156427965498982e-09,1.5233385101258539e-06,0.9993499770471713
144.91449144914492,-93.58233496320206,0.08190256249861065,4.4,0.007974461748521752,-0.0,-0.007959555551235288,-3.156427225164328e-09,1.523338141491783e-06,0.9993499772068599
145.01450145014502,-93.58233646295812,0.08190239949716699,4.4,0.007974322879012207,-0.0,-0.007959542150930076,-3.15642648986486e-09,1.5233377753648796e-06,0.9993499773654624
145.11451145114512,-93.58233795244453,0.0819022376209703,4.4,0.007974184960413648,-0.0,-0.007959528843134625,-3.1564257596005683e-09,1.5233374117451393e-06,0.9993499775229788
145.21452145214522,-93.58233943166127,0.08190207687002066,4.4,0.007974047992727497,-0.0,-0.007959515627849101,-3.1564250343714498e-09,1.5233370506325602e-06,0.9993499776794091
