Time (ms),Membrane Potential (mV),Intracellular Ca2+ (mM),ATP
526.4526452645264,-27.73559507371996,17668458.175372347,0.0909090658831905
526.5526552655265,-27.735595064952854,17668553.7843924,0.0909090661290115
526.6526652665266,-27.73559505612832,17668649.294285987,0.09090906637728172
526.7526752675267,-27.7355950472462,17668744.705113955,0.09090906662800911
526.8526852685268,-27.735595038306343,17668840.016936913,0.09090906688120165
526.9526952695269,-27.735595029308598,17668935.229815267,0.09090906713686728
527.052705270527,-27.73559502141217,17669030.531851493,0.09090906734607666
527.1527152715271,-27.735595021060124,17669126.96815933,0.09090906723686629
527.2527252725272,-27.73559502070576,17669223.31479031,0.09090906712778785
527.3527352735273,-27.735595020349074,17669319.571829803,0.09090906701884259
527.4527452745274,-27.73559501999008,17669415.739362974,0.09090906691003178
527.5527552755275,-27.73559501962878,17669511.8174748,0.09090906680135664
527.6527652765276,-27.73559501926518,17669607.806250032,0.09090906669281848
527.7527752775277,-27.73559501889929,17669703.70577324,0.09090906658441852
527.8527852785278,-27.735595018531104,17669799.516128786,0.09090906647615804
527.9527952795279,-27.735595018160645,17669895.237400815,0.09090906636803829
528.052805280528,-27.735595017787904,17669990.869673267,0.09090906626006055
528.1528152815281,-27.735595017412898,17670086.41302991,0.09090906615222608
528.2528252825282,-27.735595017035617,17670181.867554277,0.09090906604453612
528.3528352835283,-27.735595016656085,17670277.233329702,0.09090906593699198
528.4528452845284,-27.7355950162743,17670372.51043933,0.09090906582959493
528.5528552855285,-27.73559501589026,17670467.698966097,0.09090906572234618
528.6528652865286,-27.73559501550398,17670562.798992716,0.09090906561524707
528.7528752875287,-27.735595015115468,17670657.81060173,0.09090906550829884
528.8528852885288,-27.735595014724723,17670752.733875457,0.09090906540150279
528.9528952895289,-27.735595014331754,17670847.56889601,0.09090906529486015
529.052905290529,-27.735595013936567,17670942.315745313,0.09090906518837226
529.1529152915291,-27.73559501353917,17671036.974505074,0.09090906508204033
529.2529252925292,-27.735595013139562,17671131.545256812,0.09090906497586569
529.3529352935293,-27.73559501273776,17671226.02808182,0.0909090648698496
529.4529452945294,-27.73559501233376,17671320.423061207,0.09090906476399335
529.5529552955295,-27.735595011927575,17671414.73027587,0.09090906465829825
529.6529652965296,-27.73559501151921,17671508.949806508,0.09090906455276554
529.7529752975297,-27.73559501110866,17671603.081733607,0.09090906444739652
529.8529852985298,-27.735595010695953,17671697.126137465,0.0909090643421925
529.9529952995299,-27.735595010281074,17671791.08309816,0.09090906423715472
530.05300530053,-27.735595009864046,17671884.952695575,0.09090906413228454
530.1530153015301,-27.73559500944486,17671978.73500939,0.09090906402758323
530.2530253025302,-27.735595009023534,17672072.430119086,0.09090906392305205
530.3530353035303,-27.73559500860007,17672166.038103927,0.09090906381869232
530.4530453045304,-27.735595008174478,17672259.55904298,0.09090906371450534
530.5530553055305,-27.73559500774676,17672352.993015125,0.09090906361049242
530.6530653065306,-27.73559500731692,17672446.340099007,0.09090906350665481
530.7530753075307,-27.735595006884974,17672539.600373093,0.09090906340299386
530.8530853085308,-27.73559500645092,17672632.773915637,0.09090906329951084
530.9530953095309,-27.73559500601477,17672725.860804692,0.09090906319620709
531.053105310531,-27.735595005576524,17672818.861118097,0.0909090630930839
531.1531153115311,-27.735595005136194,17672911.774933513,0.09090906299014254
531.2531253125312,-27.73559500469379,17673004.60232837,0.09090906288738435
531.3531353135313,-27.7355950042493,17673097.34337991,0.09090906278481063
531.4531453145314,-27.73559500380276,17673189.998165164,0.09090906268242271
531.5531553155315,-27.735595003354156,17673282.566760965,0.0909090625802219
531.6531653165316,-27.7355950029035,17673375.049243946,0.09090906247820946
531.7531753175317,-27.735595002450797,17673467.445690524,0.09090906237638677
531.8531853185318,-27.73559500199606,17673559.75617693,0.0909090622747551
531.9531953195319,-27.735595001539295,17673651.98077917,0.09090906217331582
532.053205320532,-27.735595001080497,17673744.119573064,0.09090906207207018
532.1532153215321,-27.735595000619686,17673836.17263423,0.09090906197101957
532.2532253225322,-27.73559500015687,17673928.140038062,0.09090906187016524
532.3532353235323,-27.73559499969204,17674020.021859773,0.09090906176950855
532.4532453245324,-27.735594999225217,17674111.818174362,0.09090906166905084
532.5532553255325,-27.735594998756405,17674203.529056627,0.09090906156879339
532.6532653265326,-27.735594998285613,17674295.154581156,0.09090906146873758
532.7532753275327,-27.735594997812846,17674386.694822356,0.09090906136888471
532.8532853285328,-27.735594997338108,17674478.149854396,0.09090906126923608
532.9532953295329,-27.73559499686141,17674569.51975127,0.09090906116979308
533.053305330533,-27.735594996382762,17674660.804586753,0.09090906107055699
533.1533153315331,-27.735594995902158,17674752.00443443,0.09090906097152918
533.2533253325332,-27.73559499541962,17674843.119367663,0.09090906087271096
533.3533353335333,-27.735594994935155,17674934.149459634,0.09090906077410368
533.4533453345334,-27.73559499444876,17675025.094783306,0.09090906067570868
533.5533553355335,-27.735594993960458,17675115.955411438,0.09090906057752728
533.6533653365336,-27.735594993470233,17675206.731416594,0.09090906047956084
533.7533753375337,-27.73559499297811,17675297.42287114,0.09090906038181068
533.8533853385338,-27.735594992484092,17675388.02984721,0.09090906028427816
533.9533953395339,-27.73559499198819,17675478.552416764,0.09090906018696461
534.053405340534,-27.7355949914904,17675568.990651555,0.0909090600898714
534.1534153415341,-27.735594990990748,17675659.34462312,0.09090905999299988
534.2534253425342,-27.735594990489226,17675749.614402793,0.09090905989635133
534.3534353435343,-27.73559498998584,17675839.800061718,0.09090905979992718
534.4534453445344,-27.735594989480617,17675929.901670836,0.09090905970372874
534.5534553455345,-27.735594988973542,17676019.919300858,0.0909090596077574
534.6534653465346,-27.73559498846464,17676109.85302232,0.09090905951201446
534.7534753475347,-27.735594987953903,17676199.70290555,0.09090905941650128
534.8534853485348,-27.735594987441353,17676289.469020657,0.09090905932121927
534.9534953495349,-27.73559498692699,17676379.151437566,0.09090905922616974
535.053505350535,-27.735594986410828,17676468.750225984,0.09090905913135408
535.1535153515351,-27.735594985892863,17676558.265455425,0.0909090590367736
